id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
209,,59073,Daniel,The Bronx,Mott Haven,40.77717,-74.08121,private room,438,7,198,11/11/2017,0.55,8,128
288,,3453,Daniel,brooklyn,Bedford-Stuyvesant,40.85837,-73.91501,Private room,486,7,380,9/10/2011,7.25,7,161
2,Sunny room in the heart of NYC,6695,,Staten island,Tompkinsville,40.77926,-73.9639,PRIVATE ROOM,418,1,110,3/2/2016,0.98,15,176
342,Sunny room in the heart of NYC,39228,Robert,Bronx,Riverdale,40.85133,-74.0458,Private room,104,1,27,6/14/2015,9.12,17,182
270,Cozy apartment near park,81997,Emma,bronx,Mott Haven,40.74922,-73.70308,private room,162,1,192,1/9/2019,0.61,9,102
266,  Spacious 2BR  ,45062,Anna,BROOKLYN,Greenpoint,40.56128,-73.83055,private room,287,7,228,8/2/2019,2.9,3,201
447,,91092,Robert,QUEENS,Astoria,40.61538,-74.09052,private room,242,5,175,4/18/2014,9.07,8,340
863,Beautiful loft,98113,,staten island,Stapleton,40.6139,-74.07884,Entire home/apt,78,30,104,13/02/2015,5.35,16,72
96,Modern studio,86755,Robert,MANHATTAN,Upper West Side,40.53602,-73.9427,entire home/apt,187,30,123,10/12/2014,0.51,16,253
601,Quiet private room,64353,Michael,BRONX,Riverdale,40.68356,-74.06013,entire home/apt,41,1000,241,5/14/2017,2.23,10,208
43,  Spacious 2BR  ,44228,James,Queens,Long Island City,40.5726,-73.86587,entire home/apt,256,30,46,14/06/2018,3.22,14,53
844,Sunny room in the heart of NYC,67303,Maria,BROOKLYN,Kensington,40.69094,-73.76477,private room,148,1000,71,4/6/2017,1.59,5,110
399,Beautiful loft,65165,David,Brooklyn,Bedford-Stuyvesant,40.77073,-73.9389,Private room,$258 ,365,265,19/05/2017,6.37,14,225
876,  Spacious 2BR  ,10766,Anna,BRONX,Fordham,40.61492,-73.99532,private room,279,1,99,11/20/2015,8.78,4,262
629,Modern studio,1911,Maria,Queens,Ridgewood,40.8124,-73.81519,PRIVATE ROOM,260,365,186,3/14/2012,7.6,11,345
46,Quiet private room,19958,,Staten Island,St. George,40.75908,-74.03841,PRIVATE ROOM,266,3,260,27/07/2015,9.8,13,124
162,Cozy apartment near park,19322,John,Manhatan,East Village,40.82804,-74.03045,private room,0,7,231,12/18/2019,0.96,4,52
728,Cozy apartment near park,21948,Lisa,Brooklyn,Bedford-Stuyvesant,40.69893,-74.03667,entire home/apt,202,365,142,4/16/2014,7.24,16,221
630,,24426,Michael,The Bronx,Concourse,40.69585,-73.95316,Entire home/apt,$50 ,1000,351,14/05/2016,6.75,10,12
289,Modern studio,42222,Michael,Queens,Long Island City,40.7506,-73.76304,Shared room,203,1000,310,3/20/2017,8.65,2,157
590,Quiet private room,6209,John,Staten Island,St. George,40.80139,-73.73019,Shared room,162,3,72,4/18/2012,7.55,18,14
939,,70695,Sofia,Brooklyn,Bedford-Stuyvesant,40.52678,-73.93001,entire home/apt,176,1,142,22/05/2015,2.62,7,218
453,Quiet private room,77829,,BROOKLYN,Kensington,40.68219,-73.82757,Entire Home/Apt,105,3,126,1/4/2013,6.45,3,196
576,Modern studio,76052,David,bronx,Fordham,40.67102,-73.80831,Shared room,348,1,55,7/24/2019,2.88,19,273
851,Quiet private room,26487,Sarah,BRONX,Mott Haven,40.88077,-74.00072,private room,326,5,289,5/1/2012,,6,291
316,  Spacious 2BR  ,28745,Chris,Manhattan,Upper West Side,40.75736,-73.90013,Private room,62,30,8,2/6/2011,7.88,17,21
936,Quiet private room,53185,Chris,Manhattan,Harlem,40.89389,-73.98581,Private room,108,365,314,11/20/2018,8.16,7,43
231,Modern studio,64407,Anna,MANHATTAN,Upper West Side,40.64626,-73.98978,Shared room,304,7,386,7/18/2014,4.83,9,189
810,,6339,Sarah,brooklyn,Kensington,40.71652,-73.7563,Shared room,419,365,295,5/18/2019,2.98,10,206
699,Modern studio,59707,Chris,Staten island,Stapleton,40.53638,-73.83808,PRIVATE ROOM,80,365,288,9/13/2019,6.44,7,144
869,  Spacious 2BR  ,83059,Daniel,MANHATTAN,Upper West Side,40.75935,-73.98075,Entire Home/Apt,289,1000,172,9/21/2019,6.48,18,145
712,,27137,Robert,BRONX,Concourse,40.7576,-74.01459,private room,435,1,240,21/09/2012,3.01,7,319
77,  Spacious 2BR  ,81031,Maria,queens,Ridgewood,40.80844,-73.77638,entire home/apt,122,1,369,14/01/2018,6.77,10,121
634,Quiet private room,93931,Sarah,Brooklyn ,Williamsburg,40.50749,-73.93427,Entire Home/Apt,32,1,140,8/20/2015,3.19,11,113
434,Quiet private room,4517,,MANHATTAN,Harlem,40.72781,-73.91939,private room,$273 ,3,47,2/22/2013,1.78,6,352
248,Cozy apartment near park,62498,Sofia,The Bronx,Riverdale,40.67674,-73.95369,Shared room,146,3,79,1/1/2015,8.16,18,69
820,,47777,Emma,Queens,Elmhurst,40.80566,-73.99953,Private room,405,3,300,11/13/2014,8.42,4,308
825,,95904,Chris,manhattan,Midtown,40.83091,-74.02094,Entire Home/Apt,0,3,235,11/15/2011,6.19,7,16
477,Beautiful loft,99549,Lisa,Brooklyn,Williamsburg,40.82272,-74.06178,private room,186,5,358,9/9/2015,1,13,24
671,Modern studio,61574,Daniel,manhattan,Midtown,40.66154,-73.74523,Private room,$410 ,1,127,5/6/2014,6.6,19,168
86,Cozy apartment near park,58008,Sarah,bronx,Riverdale,40.6226,-73.85895,Shared room,197,7,85,6/15/2018,7.27,9,180
470,Beautiful loft,91928,Michael,Staten island,Tompkinsville,40.548,-74.06695,Shared room,257,30,328,4/1/2019,5.73,4,293
226,Modern studio,74872,Sarah,Staten Island,St. George,40.75182,-74.08432,Entire home/apt,333,1000,75,3/9/2011,5.17,1,207
775,,26652,Lisa,staten island,Stapleton,40.63929,-73.99235,entire home/apt,75,3,245,3/8/2013,6.45,2,306
332,Quiet private room,9250,Olivia,brooklyn,Bedford-Stuyvesant,40.50908,-73.93339,Private room,296,365,67,14/06/2018,7.38,1,10
234,,37167,Chris,brooklyn,Greenpoint,40.70633,-74.00733,Shared room,431,1,345,6/8/2011,0.01,13,80
589,Modern studio,16538,Emma, Queens,Flushing,40.87802,-73.74705,PRIVATE ROOM,$103 ,2,220,5/19/2019,,10,177
476,Quiet private room,13838,Michael,staten island,St. George,40.544,-73.88065,private room,$168 ,1,168,11/6/2012,1.47,13,115
937,,9817,,queens,Elmhurst,40.72204,-73.9482,Private room,0,1,37,6/23/2018,6.55,20,31
916,Beautiful loft,85928,Robert,brooklyn,Kensington,40.68972,-73.91069,PRIVATE ROOM,"$75,791 ",1,92,7/19/2014,3,3,206
600,Quiet private room,78095,Olivia,Brooklyn ,Bedford-Stuyvesant,40.53397,-74.07044,Private room,478,7,10,12/27/2011,6.05,13,77
422,  Spacious 2BR  ,91861,Anna,MANHATTAN,East Village,40.88523,-73.85356,private room,466,7,168,2/15/2013,4.96,8,1
688,  Spacious 2BR  ,3722,Olivia,MANHATTAN,Harlem,40.51054,-74.01021,Private room,371,2,125,8/21/2014,1.46,20,151
183,Quiet private room,29091,Chris,Staten island,Tompkinsville,40.6399,-74.03459,Private room,272,3,383,1/5/2012,0.51,8,292
618,,75060,Maria, Queens,Astoria,40.75693,-73.73941,Entire Home/Apt,187,2,382,2/5/2013,7.06,11,91
333,  Spacious 2BR  ,35079,Lisa,BRONX,Concourse,40.69446,-73.83366,private room,360,365,280,8/10/2018,1.33,8,156
439,,93943,Chris,BROOKLYN,Bedford-Stuyvesant,40.68487,-74.07072,entire home/apt,136,30,195,12/13/2016,3.97,5,5
50,,4794,Daniel,Staten island,St. George,40.61495,-74.00901,private room,-373,1,222,11/23/2012,4.44,2,355
923,Sunny room in the heart of NYC,98037,Daniel,QUEENS,Elmhurst,40.62715,-74.08737,Private room,$345 ,2,356,5/1/2015,4.17,16,32
6,Modern studio,62348,Robert,The Bronx,Riverdale,40.53636,-74.08115,Private room,100,1,78,11/14/2013,0.64,17,195
530,,16362,Emma,Staten island,St. George,40.75342,-73.91965,Private room,222,1,92,1/6/2015,5.68,11,310
235,Cozy apartment near park,53947,James,staten island,Stapleton,40.86767,-73.88016,Private room,407,365,298,27/06/2016,2.27,19,99
487,Beautiful loft,93597,Maria,staten island,Tompkinsville,40.561,-73.8955,entire home/apt,249,2,143,5/23/2012,6.67,4,219
952,Beautiful loft,49030,,Brooklyn ,Williamsburg,40.87721,-73.96629,entire home/apt,$113 ,1000,38,1/26/2018,8.82,9,135
498,Beautiful loft,53757,Sofia,manhattan,Upper West Side,40.50842,-74.03483,entire home/apt,122,1,201,2/5/2014,4.27,4,232
885,  Spacious 2BR  ,95050,Lisa,brooklyn,Williamsburg,40.75076,-73.85037,private room,460,1,193,2/17/2011,4.16,18,250
946,,91312,Michael,BRONX,Fordham,40.80064,-73.7336,Entire home/apt,7215,1,189,6/24/2015,,2,38
107,,84719,Robert,MANHATTAN,Chelsea,40.68357,-73.99709,Private room,199,1,7,5/19/2016,7.58,13,89
444,,13418,Chris,MANHATTAN,Midtown,40.64759,-74.07307,Entire home/apt,172,2,210,10/16/2015,7.13,20,291
489,Quiet private room,98616,James,staten island,St. George,40.6077,-73.98778,private room,56,5,364,4/11/2017,1.83,11,0
647,Sunny room in the heart of NYC,50790,Lisa, Queens,Elmhurst,40.73485,-73.89956,private room,206,365,191,8/21/2017,8.71,1,246
13,,72066,John,Brooklyn ,Bushwick,40.88293,-73.70183,PRIVATE ROOM,176,365,338,7/3/2018,2.18,2,29
739,Beautiful loft,49249,Michael,BRONX,Concourse,40.52718,-74.01995,Entire home/apt,386,1,106,10/16/2014,3.5,17,41
727,Beautiful loft,20796,Maria,staten island,St. George,40.50979,-74.04423,Private room,227,5,195,7/12/2013,4.35,19,338
191,Modern studio,9557,James,Queens,Flushing,40.50165,-73.80656,PRIVATE ROOM,$127 ,2,355,5/5/2016,3.84,2,301
997,,95258,Olivia,Staten island,Tompkinsville,40.5704,-73.81166,Shared room,295,1000,330,10/24/2013,8.56,12,126
833,Quiet private room,36312,Lisa,Bronx,Fordham,40.75467,-74.06452,Entire Home/Apt,155,365,140,13/03/2019,5.63,17,120
283,Beautiful loft,81096,Emma,manhattan,Harlem,40.7668,-73.76479,Entire Home/Apt,104,3,169,4/1/2012,9.94,20,82
30,Cozy apartment near park,9993,Maria,BROOKLYN,Bedford-Stuyvesant,40.85186,-73.9887,Shared room,197,7,129,8/1/2012,5.4,2,179
170,  Spacious 2BR  ,75127,David,bronx,Concourse,40.79153,-73.72048,Shared room,$180 ,1000,200,20/03/2011,,4,313
181,,9600,David, Queens,Flushing,40.57517,-74.01544,Shared room,339,7,379,28/09/2018,8.21,10,263
101,,63701,Lisa,brooklyn,Kensington,40.58156,-73.89927,entire home/apt,107,1000,241,12/5/2011,2.08,17,166
198,  Spacious 2BR  ,78430,,staten island,Tompkinsville,40.6687,-73.74555,PRIVATE ROOM,465,1,57,12/24/2013,9.82,16,81
496,Modern studio,98749,Olivia,BRONX,Mott Haven,40.52291,-73.77363,entire home/apt,180,5,112,3/9/2015,5.38,13,298
722,,7553,Lisa,The Bronx,Riverdale,40.78166,-74.02019,PRIVATE ROOM,$343 ,1,95,12/3/2012,4.34,3,351
648,,98173,Chris,Manhatan,Midtown,40.81571,-73.84,Private room,341,5,255,10/21/2018,8.4,7,268
45,Cozy apartment near park,41730,Robert,BRONX,Concourse,40.71969,-73.72893,Entire Home/Apt,56,30,357,2/1/2018,6.09,18,122
984,Quiet private room,20248,Daniel,queens,Long Island City,40.74181,-74.03309,private room,34,2,66,5/7/2013,8.82,9,60
711,Quiet private room,29437,,Manhatan,Midtown,40.68092,-73.71905,entire home/apt,243,30,186,22/06/2016,1.34,7,271
374,,37831,James,Manhatan,Midtown,40.55277,-73.97307,private room,203,365,221,4/5/2013,0.45,12,65
679,Modern studio,10227,John,QUEENS,Astoria,40.80866,-73.86062,Entire Home/Apt,189,2,338,5/27/2018,5.42,11,312
982,  Spacious 2BR  ,55746,Daniel,BRONX,Fordham,40.53246,-73.75255,private room,113,1,214,1/17/2018,3.68,13,285
649,Quiet private room,86302,Sofia,Brooklyn ,Kensington,40.7139,-73.8035,Shared room,168,1,28,10/17/2018,2.45,8,93
798,Modern studio,87332,Robert,manhattan,East Village,40.63719,-73.85405,Entire home/apt,353,5,1,8/25/2012,2.03,17,75
848,Beautiful loft,97555,Michael,Manhatan,Chelsea,40.85854,-74.09802,Entire Home/Apt,89,365,229,6/10/2014,4.77,17,341
461,Cozy apartment near park,14824,David,Staten Island,Tompkinsville,40.68672,-73.74144,PRIVATE ROOM,310,1,246,4/8/2019,1.71,14,337
909,Modern studio,5895,Anna,BROOKLYN,Bedford-Stuyvesant,40.75074,-74.09003,entire home/apt,189,1,59,19/08/2011,6.67,1,63
414,  Spacious 2BR  ,81538,John,bronx,Fordham,40.87343,-73.75781,private room,$63 ,365,373,4/28/2015,0.24,9,354
132,Beautiful loft,54627,Chris,staten island,St. George,40.80705,-74.08923,private room,309,30,362,26/08/2014,8.31,16,35
40,,21517,Emma,staten island,Stapleton,40.88404,-74.06031,entire home/apt,$347 ,2,320,5/22/2014,1.58,1,88
435,Quiet private room,10012,David,staten island,St. George,40.52298,-73.89259,Private room,$298 ,1,167,7/6/2017,1.3,13,214
216,Modern studio,18875,Chris,Bronx,Fordham,40.77435,-73.85737,Shared room,84,3,391,7/13/2018,0.32,13,80
556,Cozy apartment near park,8123,James,Manhatan,Midtown,40.85996,-73.74888,private room,95,1,386,3/13/2017,0.07,3,265
567,Modern studio,32640,Michael,Brooklyn ,Williamsburg,40.82853,-73.98404,Entire home/apt,$199 ,3,199,2/28/2016,9.68,17,38
763,Beautiful loft,74621,Daniel,Staten island,St. George,40.81619,-73.7445,Entire Home/Apt,275,1,123,5/16/2019,4.33,3,15
475,,56009,Daniel,Staten Island,Tompkinsville,40.58151,-73.84817,Entire Home/Apt,$385 ,3,324,12/12/2014,,5,261
457,Modern studio,50239,,Queens,Flushing,40.80421,-74.0962,Entire home/apt,274,3,384,11/19/2011,0.98,20,267
812,Quiet private room,25582,John,Manhattan,Harlem,40.79514,-73.77113,entire home/apt,$392 ,365,122,1/22/2017,8.75,16,295
261,,43553,Daniel,BROOKLYN,Bedford-Stuyvesant,40.81698,-73.88001,Entire Home/Apt,$482 ,365,172,20/09/2013,9.34,12,161
817,  Spacious 2BR  ,27335,Michael,queens,Elmhurst,40.57082,-73.79238,Entire home/apt,102,30,390,19/02/2019,3.48,9,329
36,Sunny room in the heart of NYC,33951,Sofia,Brooklyn,Bushwick,40.73262,-73.9107,Private room,154,365,176,18/12/2017,3.52,8,232
828,Sunny room in the heart of NYC,32520,Maria,Brooklyn,Williamsburg,40.84287,-73.87597,Entire home/apt,388,7,332,1/17/2013,5.39,2,118
912,  Spacious 2BR  ,75509,Daniel,staten island,St. George,40.83237,-73.79512,entire home/apt,166,7,93,12/23/2014,6.7,4,304
310,,80257,Chris,Bronx,Concourse,40.51362,-73.85224,Shared room,175,1,304,10/21/2014,7.08,5,61
277,Cozy apartment near park,52662,Robert,manhattan,Harlem,40.69598,-73.97004,Private room,254,30,126,7/25/2017,6.08,20,194
637,Modern studio,15500,David, Queens,Elmhurst,40.6963,-74.00611,PRIVATE ROOM,42209,365,67,10/28/2017,0.98,19,111
655,Modern studio,19340,John,QUEENS,Long Island City,40.62614,-73.97679,Shared room,211,1000,201,25/01/2017,0.56,15,209
623,Modern studio,8051,Daniel,Manhattan,East Village,40.51142,-73.89512,entire home/apt,325,3,305,4/19/2019,1.31,3,170
836,,88752,James,manhattan,East Village,40.65988,-74.00311,Entire Home/Apt,300,1,72,22/10/2017,7.26,10,267
845,  Spacious 2BR  ,45235,,staten island,Tompkinsville,40.51459,-73.80159,Shared room,77,3,66,9/14/2019,0.44,8,187
394,Cozy apartment near park,87530,Chris,Staten island,Stapleton,40.50398,-73.7775,Shared room,$256 ,1,43,6/13/2016,,5,201
993,,89697,Daniel,Manhatan,Chelsea,40.70219,-73.91574,Entire Home/Apt,251,3,348,4/1/2018,1.95,1,83
108,Cozy apartment near park,91802,Chris,Queens,Elmhurst,40.87433,-74.09727,Entire Home/Apt,101,7,120,11/5/2018,5.83,8,458
1000,Modern studio,65617,Robert,Brooklyn,Bedford-Stuyvesant,40.83813,-73.77055,Entire home/apt,81,365,113,11/18/2019,,14,361
525,,69021,Lisa,queens,Ridgewood,40.83539,-73.78194,Shared room,367,7,344,1/14/2014,0.17,20,78
785,Beautiful loft,40703,Maria,Bronx,Mott Haven,40.79258,-73.84592,PRIVATE ROOM,368,1,72,20/02/2014,2.76,1,112
48,  Spacious 2BR  ,87991,John,The Bronx,Concourse,40.65319,-73.75759,Shared room,387,7,22,12/16/2016,9.14,5,195
955,Sunny room in the heart of NYC,8733,Anna, Queens,Long Island City,40.87664,-73.8831,Entire home/apt,$244 ,5,3,2/2/2018,9.43,3,328
204,Beautiful loft,78242,Emma,bronx,Mott Haven,40.82982,-74.02377,Entire home/apt,231,5,55,1/21/2017,5.89,17,230
980,Beautiful loft,71420,Daniel,Queens,Elmhurst,40.82995,-73.96223,Shared room,31,1000,118,15/08/2018,3.98,8,299
632,Modern studio,3933,Sofia,bronx,Concourse,40.74374,-73.81048,Entire home/apt,$220 ,1,195,3/12/2019,9.28,6,154
22,,88410,Michael,Staten Island,Stapleton,40.79482,-74.02119,PRIVATE ROOM,398,7,35,10/11/2016,8.48,14,153
403,Modern studio,22707,Robert,Staten Island,Stapleton,40.66385,-74.00687,Shared room,349,7,173,22/01/2019,7.36,1,330
947,Sunny room in the heart of NYC,71995,Michael,staten island,Tompkinsville,40.86646,-73.98036,Entire home/apt,493,1,362,12/27/2012,9.87,11,0
84,,26048,Olivia,manhattan,Harlem,40.58064,-73.78356,Entire Home/Apt,$264 ,1,161,9/13/2015,4.74,10,18
131,Modern studio,43714,Olivia, Queens,Ridgewood,40.58034,-73.97433,Private room,338,7,163,12/23/2015,,13,294
416,,4653,Daniel,Brooklyn ,Williamsburg,40.89611,-74.00975,Shared room,322,7,38,6/4/2014,3.11,16,320
896,,15773,Sarah,manhattan,Harlem,40.78016,-73.91586,Private room,473,30,385,1/4/2013,7.72,13,344
842,Cozy apartment near park,79275,Maria,Staten island,Tompkinsville,40.50335,-73.7354,PRIVATE ROOM,472,2,13,4/10/2011,7.79,17,57
742,Beautiful loft,61015,,Staten Island,Stapleton,40.60093,-73.89556,Entire Home/Apt,485,3,6,28/03/2014,2.07,13,198
698,,53990,John,Manhatan,East Village,40.8776,-73.83252,Entire Home/Apt,229,1,173,6/5/2014,9.6,2,251
287,  Spacious 2BR  ,45294,Daniel,Manhatan,Chelsea,40.62957,-74.09755,PRIVATE ROOM,-203,5,174,12/19/2017,9.6,16,89
124,  Spacious 2BR  ,91739,James,staten island,Tompkinsville,40.56855,-73.90006,private room,$356 ,7,330,10/28/2016,8.95,19,21
34,  Spacious 2BR  ,43600,Maria,Staten island,Stapleton,40.53467,-73.74735,Shared room,155,2,384,10/20/2018,3.8,6,14
788,Quiet private room,20394,Olivia,BRONX,Mott Haven,40.63126,-73.89647,Private room,252,30,370,19/01/2017,8.02,18,131
517,Cozy apartment near park,28979,Anna,Staten Island,Tompkinsville,40.69452,-73.81908,Shared room,-225,30,58,8/2/2015,1.57,11,240
924,Quiet private room,68760,Olivia,bronx,Riverdale,40.51673,-73.88358,private room,415,1,205,9/5/2018,2.72,4,226
20,,37585,,Brooklyn ,Kensington,40.68412,-73.97792,PRIVATE ROOM,132,2,114,7/11/2011,3.29,12,35
981,Quiet private room,4823,Olivia,Brooklyn,Williamsburg,40.77432,-73.80308,private room,379,30,152,10/2/2017,5.82,9,271
220,Quiet private room,19350,James,staten island,Tompkinsville,40.68514,-73.9565,Private room,199,3,249,2/6/2019,6.07,18,143
892,  Spacious 2BR  ,68977,Lisa,Manhattan,Harlem,40.79044,-74.07828,Private room,233,2,88,1/9/2011,4.89,17,351
580,Quiet private room,67982,Maria,bronx,Fordham,40.83797,-73.76024,Entire Home/Apt,$161 ,365,367,8/10/2011,1.1,3,259
482,Cozy apartment near park,29503,,Manhatan,Harlem,40.54529,-73.73438,entire home/apt,117,2,276,10/5/2012,2.94,10,466
932,,78176,Emma,Brooklyn,Williamsburg,40.86429,-73.75929,Shared room,$81 ,3,273,11/13/2019,0.07,17,487
357,  Spacious 2BR  ,27988,Robert,Staten island,Tompkinsville,40.77838,-73.8648,private room,245,5,193,6/19/2017,8.09,11,51
662,Beautiful loft,43255,James,Manhatan,Harlem,40.81245,-73.80422,Private room,203,7,10,10/10/2017,6.24,14,423
225,Beautiful loft,63786,Chris,manhattan,Harlem,40.56294,-73.85919,private room,138,1,338,26/07/2014,7.21,7,246
760,Modern studio,70536,,MANHATTAN,Harlem,40.62014,-73.80134,private room,0,7,5,1/17/2016,1.14,1,340
93,Cozy apartment near park,55602,Emma,bronx,Mott Haven,40.83701,-73.87455,Entire Home/Apt,491,1,41,11/25/2011,2.65,20,107
152,Quiet private room,41620,Daniel,queens,Astoria,40.75143,-73.89958,Entire home/apt,233,7,216,2/21/2017,5.38,3,78
590,Quiet private room,6209,John,Staten Island,St. George,40.80139,-73.73019,Shared room,162,3,72,4/18/2012,7.55,18,14
318,Beautiful loft,28948,Lisa,Manhattan,Harlem,40.52524,-74.01894,Entire home/apt,439,5,377,6/4/2017,5.76,2,70
449,,67229,Daniel,manhattan,Midtown,40.73057,-73.71291,entire home/apt,157,2,139,12/2/2018,3.78,20,241
804,Cozy apartment near park,72474,,staten island,St. George,40.70431,-73.9075,private room,429,1000,142,6/26/2012,3.54,9,198
746,  Spacious 2BR  ,25650,Daniel,staten island,Tompkinsville,40.76264,-73.71623,Private room,325,3,363,12/16/2015,8.02,8,12
523,Sunny room in the heart of NYC,99296,Chris,manhattan,Upper West Side,40.77211,-73.84636,entire home/apt,462,1000,50,2/3/2012,0.17,20,210
280,Beautiful loft,93704,Michael,brooklyn,Bedford-Stuyvesant,40.68187,-73.99997,private room,488,1,367,2/4/2012,4.5,13,185
584,Beautiful loft,55899,,staten island,Stapleton,40.85209,-73.95525,Entire home/apt,257,5,286,2/12/2019,4.85,8,117
765,,41153,,Queens,Elmhurst,40.60064,-73.99272,Shared room,345,3,147,11/4/2019,9.07,7,289
605,Sunny room in the heart of NYC,2213,Michael,brooklyn,Greenpoint,40.88877,-74.08438,Entire Home/Apt,131,7,253,11/26/2013,4.88,10,280
648,,98173,Chris,Manhatan,Midtown,40.81571,-73.84,Private room,341,5,255,10/21/2018,8.4,7,268
350,Sunny room in the heart of NYC,69506,David,BRONX,Concourse,40.67118,-73.75729,Private room,178,30,347,3/1/2016,,3,53
928,,90444,Michael,Brooklyn ,Bedford-Stuyvesant,40.76053,-73.97955,Entire home/apt,0,1,152,10/9/2019,0.48,9,192
375,  Spacious 2BR  ,35108,Michael,QUEENS,Ridgewood,40.89783,-73.79453,Shared room,114,1,284,1/7/2018,0.56,6,93
401,  Spacious 2BR  ,29256,John,BRONX,Fordham,40.64978,-73.98241,private room,220,1,73,10/14/2013,9.37,6,156
705,Quiet private room,15331,John,BRONX,Riverdale,40.65796,-73.74576,PRIVATE ROOM,85,2,44,8/7/2019,5.19,4,18
258,,5170,Chris,The Bronx,Mott Haven,40.54419,-73.89072,private room,239,1,22,3/28/2013,2.03,19,248
945,Modern studio,26557,Michael,BROOKLYN,Kensington,40.62773,-74.00241,Entire Home/Apt,313,1,301,26/01/2019,2.77,11,281
852,  Spacious 2BR  ,55749,David,manhattan,Chelsea,40.72394,-73.72499,PRIVATE ROOM,250,7,318,9/16/2011,3.99,1,60
73,  Spacious 2BR  ,93749,Robert,Bronx,Concourse,40.69025,-74.03966,PRIVATE ROOM,126,1,230,6/23/2012,5.05,15,88
196,,6170,Daniel,Brooklyn,Greenpoint,40.53002,-73.81057,Entire Home/Apt,76,3,329,10/8/2014,4.65,10,51
484,Cozy apartment near park,47365,Lisa,Brooklyn ,Kensington,40.65814,-73.98029,Private room,158,7,93,4/5/2019,6.57,14,224
856,Sunny room in the heart of NYC,52206,John,manhattan,Upper West Side,40.75042,-74.08378,PRIVATE ROOM,465,1,84,4/1/2018,6.68,13,263
138,Modern studio,81918,,bronx,Riverdale,40.84505,-73.88891,Shared room,88,5,305,10/13/2017,1.15,6,180
495,Sunny room in the heart of NYC,49380,Sofia,Manhatan,Harlem,40.55319,-73.75065,Entire Home/Apt,482,1,328,4/18/2014,0.02,11,177
773,Quiet private room,53953,Lisa,staten island,Stapleton,40.65516,-73.92312,Shared room,285,2,190,12/3/2013,8.37,7,349
551,Beautiful loft,2092,Emma,QUEENS,Elmhurst,40.51644,-73.89197,private room,171,5,313,26/07/2012,5.67,16,177
463,,16218,David,Staten island,Stapleton,40.59335,-73.99636,PRIVATE ROOM,468,3,44,2/11/2012,5.93,19,96
202,,30218,,Staten Island,Stapleton,40.88527,-73.84498,private room,16913,365,287,22/11/2014,9.5,15,186
313,  Spacious 2BR  ,68552,Michael,Brooklyn,Greenpoint,40.69908,-73.83885,Entire Home/Apt,$258 ,1,19,5/5/2017,3.31,16,200
291,Modern studio,16182,,Staten island,Stapleton,40.5393,-73.70709,Shared room,103,365,346,4/24/2013,4.6,1,365
961,Cozy apartment near park,24956,Robert,Manhattan,Chelsea,40.61068,-74.07995,Shared room,-467,5,229,3/6/2016,9.61,1,81
190,Quiet private room,5944,Sofia,Brooklyn,Bedford-Stuyvesant,40.80579,-73.90417,Shared room,426,1,66,14/11/2017,4.3,18,244
764,Beautiful loft,91236,Emma,BROOKLYN,Bushwick,40.86684,-73.9786,entire home/apt,362,365,309,28/05/2016,5.12,19,197
113,  Spacious 2BR  ,3979,Chris,staten island,Tompkinsville,40.5532,-73.75589,entire home/apt,368,1,91,7/17/2019,,10,114
950,,73521,,staten island,St. George,40.53479,-73.92735,Entire Home/Apt,$94 ,5,232,10/18/2019,3.81,1,154
184,,56549,Emma,Manhatan,East Village,40.86461,-73.84105,private room,"$94,417 ",1000,4,20/05/2014,7.13,13,363
251,,65694,Michael,The Bronx,Mott Haven,40.50885,-73.71107,Shared room,11505,3,137,12/15/2013,0.09,7,46
824,Modern studio,75934,Maria,MANHATTAN,Chelsea,40.73027,-74.09996,Entire home/apt,328,5,182,9/23/2018,0.28,1,49
941,,96538,Sofia,bronx,Fordham,40.78123,-73.765,Shared room,191,1,140,5/11/2018,3.77,20,18
392,Quiet private room,19058,Emma,Bronx,Fordham,40.64466,-73.80866,Private room,475,30,390,8/24/2019,1.55,4,186
905,,95344,Sofia,Manhattan,East Village,40.66952,-74.08295,entire home/apt,76,1,264,22/12/2012,4.48,4,75
731,Beautiful loft,13528,Anna,QUEENS,Long Island City,40.88845,-74.00843,Private room,430,1000,312,4/16/2014,4.7,13,9
555,,74257,Sarah,The Bronx,Mott Haven,40.55544,-73.92324,entire home/apt,456,5,257,12/8/2016,4.67,1,210
367,,56164,Emma,Staten Island,Tompkinsville,40.68844,-73.93482,PRIVATE ROOM,429,5,367,2/27/2017,6.99,20,259
346,Sunny room in the heart of NYC,99900,,Brooklyn,Kensington,40.54313,-73.78278,PRIVATE ROOM,$250 ,365,303,4/8/2011,0.44,4,154
536,Modern studio,76551,John,Staten island,Tompkinsville,40.82109,-73.90054,Shared room,131,3,215,2/15/2012,6.02,1,302
920,,35854,Robert,BRONX,Mott Haven,40.54088,-74.04306,Entire home/apt,108,5,296,14/11/2014,5.43,18,422
212,Quiet private room,32502,John,The Bronx,Fordham,40.63243,-73.98257,Shared room,139,1000,271,9/27/2018,,20,342
503,Beautiful loft,43343,Daniel,QUEENS,Astoria,40.55864,-74.04089,PRIVATE ROOM,24482,30,369,2/4/2018,4.28,5,142
